 |INFO | 2015-09-16 20:09:31,770| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:45:00,931| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:45:00,933| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:45:00,934| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:45:00,935| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:45:00,936| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:45:00,937| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:45:00,977| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:45:00,978| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:45:52,595| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:45:52,596| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:45:52,597| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:45:52,598| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:45:52,599| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:45:52,600| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:45:52,601| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:45:52,623| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:45:52,624| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:47:04,367| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:47:04,566| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:47:04,585| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:47:04,585| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:47:04,586| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:47:04,675| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:47:04,677| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:47:04,681| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:47:04,700| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:47:04,705| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:47:04,707| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:47:04,708| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:47:04,709| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:47:04,739| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:47:04,761| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:47:04,820| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:47:04,821| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:47:17,910| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:47:17,911| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:47:17,919| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:47:17,919| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:47:17,921| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:47:17,922| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:47:17,934| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:47:17,935| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:48:02,760| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:48:02,816| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:48:02,824| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:48:02,825| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:48:02,827| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:48:02,921| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:48:02,945| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:48:02,962| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:48:07,351| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:48:07,353| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:48:07,355| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:07,371| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:07,372| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:48:07,372| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:07,373| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:07,423| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:48:07,424| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:48:12,351| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:48:12,352| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:48:12,353| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:12,354| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:12,355| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:48:12,356| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:12,357| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:12,397| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:48:12,398| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:48:33,468| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:48:33,523| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:48:33,532| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:48:33,532| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:48:33,532| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:48:33,622| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:48:33,645| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:48:33,662| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:48:35,989| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:48:35,991| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:48:35,993| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:36,014| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:36,016| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:48:36,017| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:48:36,018| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:48:36,069| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:53:56,744| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,748| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:53:56,749| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,749| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,750| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:53:56,750| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,751| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,746| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,791| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:53:56,797| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,801| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,802| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:53:56,802| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,803| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,803| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:53:56,804| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,806| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,809| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,809| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:53:56,810| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,811| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,811| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:53:56,812| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:53:56,813| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:53:56,861| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:53:56,862| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:53:56,865| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:53:56,868| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:00,590| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:55:00,613| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:55:00,620| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:55:00,621| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:55:00,621| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:55:00,725| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:55:00,748| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:55:00,772| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:55:10,030| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:55:10,094| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:55:10,120| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:55:10,120| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:55:10,121| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:55:10,247| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:55:10,283| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:55:10,300| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:55:14,305| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:14,308| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:55:14,309| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:14,321| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:14,322| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:55:14,323| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:14,324| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:14,376| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:55:14,380| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:20,916| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:20,916| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:55:20,918| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:20,920| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:20,921| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:55:20,922| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:20,923| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:20,962| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:55:20,962| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:25,131| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:55:25,132| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:55:34,475| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:34,476| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:55:34,477| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:34,478| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:34,479| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:55:34,480| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:34,481| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:34,513| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:55:34,513| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:40,413| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:40,413| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:55:40,414| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:40,415| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:40,416| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:55:40,417| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:55:40,418| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:55:40,494| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:55:40,495| UserController           | CreateUser                    | Method End
 |INFO | 2015-09-17 12:55:40,495| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:55:42,329| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:55:42,330| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:55:42,330| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:55:42,332| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:55:42,349| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:55:42,350| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:56:41,500| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:56:41,500| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:56:41,501| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:56:41,502| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:56:41,521| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:56:41,523| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:56:45,996| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:56:45,997| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:56:55,220| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:56:55,221| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:56:55,223| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:56:55,224| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:56:55,224| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:56:55,225| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:56:55,226| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:56:55,245| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:56:55,246| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:58:07,111| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:58:07,111| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:58:07,112| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:58:07,112| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:58:07,113| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:58:07,113| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:58:07,115| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:58:07,129| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:58:07,130| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:59:12,248| BaseController           | OnActionExecuting             | Method Start ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:59:12,300| BaseController           | OnActionExecuted              | Method End ACTION: Login CONTROLLER: Home
 |INFO | 2015-09-17 12:59:12,308| CustomAuthorizeAttribute | OnAuthorization               | Method start
 |INFO | 2015-09-17 12:59:12,309| CustomAuthorizeAttribute | OnAuthorization               | Method end
 |INFO | 2015-09-17 12:59:12,309| BaseController           | OnActionExecuting             | Method Start ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:59:12,400| ServiceConsumer          | Get                           | Method Start
 |INFO | 2015-09-17 12:59:12,427| ServiceConsumer          | Get                           | Method End
 |INFO | 2015-09-17 12:59:12,464| BaseController           | OnActionExecuted              | Method End ACTION: Index CONTROLLER: User
 |INFO | 2015-09-17 12:59:16,289| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:59:16,292| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:59:16,294| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:59:16,295| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:59:16,300| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:59:16,301| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:59:16,302| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:59:16,359| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:59:16,363| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:59:19,545| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:59:19,546| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 12:59:27,586| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 12:59:27,587| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 12:59:27,590| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:59:27,591| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:59:27,592| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 12:59:27,593| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 12:59:27,594| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 12:59:27,635| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 12:59:27,636| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:27,427| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:27,428| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:02:27,429| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:27,433| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:27,433| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:02:27,435| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:27,436| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:27,474| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:02:27,475| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:30,095| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:02:30,096| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:02:47,335| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:47,336| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:02:47,337| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:47,339| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:47,339| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:02:47,341| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:47,342| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:47,380| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:02:47,380| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:49,866| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:49,866| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:02:49,867| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:49,869| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:49,869| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:02:49,870| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:49,872| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:49,909| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:02:49,910| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:51,522| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:02:51,522| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:02:51,523| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:51,524| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:51,525| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:02:51,526| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:02:51,527| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:02:51,571| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:02:51,572| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:17,199| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:17,200| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:04:17,201| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:17,202| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:17,202| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:04:17,203| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:17,206| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:17,247| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:04:17,248| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:20,265| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:20,266| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:04:20,267| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:20,268| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:20,269| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:04:20,270| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:20,271| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:20,313| ServiceConsumer          | Post                          | Method End
 |INFO | 2015-09-17 13:04:20,314| BaseController           | OnActionExecuted              | Method End ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:21,714| BaseController           | OnActionExecuting             | Method Start ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:04:21,715| BaseController           | OnActionExecuted              | Method End ACTION: Create CONTROLLER: User
 |INFO | 2015-09-17 13:04:31,910| BaseController           | OnActionExecuting             | Method Start ACTION: CreateUser CONTROLLER: User
 |INFO | 2015-09-17 13:04:31,911| UserController           | CreateUser                    | Method Start
 |INFO | 2015-09-17 13:04:31,912| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:31,913| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:31,914| ServiceConsumer          | Post                          | Method Start
 |INFO | 2015-09-17 13:04:31,917| LogHelper                | LogMaker                      | Method Start
 |INFO | 2015-09-17 13:04:31,919| LogHelper                | LogMaker                      | Method End
 |INFO | 2015-09-17 13:04:31,958| ServiceConsumer          | Post                          | Method End
